close
83.02649305555555
142.65625
479.0867361111111
548.4051736111111
563.8407986111112
298.3691666666667
72.48565972222222
507.2684722222222
412.38100694444444
362.80256944444443
175.09190972222223
207.52447916666668
401.7258333333333
324.94614583333333
178.1239236111111
470.8562152777777
452.8360069444444
139.1095486111111
291.7447916666667
170.88552083333332
260.4218402777778
190.47402777777776
456.36767361111106
303.9739583333333
183.06468750000002
391.2921875
170.17211805555556
124.47854166666667
477.7626041666667
360.6509375
105.66638888888889
258.48184027777774
451.87246527777774
383.8065277777778
236.915
161.0845486111111
503.3376388888889
170.21399305555556
317.6768402777778
296.06583333333333
160.61753472222222
458.7103819444444
133.29645833333333
104.58704861111111
111.27527777777777
475.57944444444445
333.12072916666665
408.6498958333333
406.4909375
147.82291666666666
167.1039236111111
513.3083680555555
527.6686111111111
116.87024305555555
310.9270486111111
308.9741319444444
384.0773958333333
336.0523611111111
302.1531597222222
173.91065972222222
392.7760416666667
469.53743055555555
345.46000000000004
418.9978472222222
135.7953125
521.8871527777778
179.28059027777778
542.5585416666667
382.17815972222223
453.07781250000005
399.5057986111111
498.2591693635383
